"Context","Source/Translation"
"sliderTaxiStandDelay","Καθυστέρηση Χρήσης Στάσης Ταξί"
"txtTaxiStandDelay","Προσθέστε μια μικρή καθυστέρηση πριν από ένα ταξί, που περιμένει σε μια στάση, θα κάνει μια προσφορά ταξί. Αυτό εμποδίζει τα ταξί να φτάνουν συνεχώς σε στάση ταξί και στη συνέχεια να αποστέλλονται αμέσως για να παραλάβουν έναν άλλο πολίτη."
"tabAdvanced","Για Προχωρημένους"
"GROUP_PATCHES","Τροποποιήσεις"
"GROUP_SPAWN_PATCHES","Δημιουργία Διορθώσεων"
"GROUP_VEHICLE_PATCHES","Διορθώσεις Οχημάτων"
"GROUP_WAREHOUSE_PATCHES","Διορθώσεις Αποθήκης"
"txtAdvancedDescription","Αυτά τα μπαλώματα έχουν σχεδιαστεί για να διορθώνουν προβλήματα στον κώδικα παιχνιδιού Vanilla που θα επηρεάσει τις μεταφορές. Συνιστάται να τα έχετε ενεργοποιήσει εκτός εάν αντιμετωπίζετε προβλήματα που έχετε."
"optionForceCargoShipSpawn","Εξαναγκασμός φορτηγών πλοίων να εμφανιστούν σε εξωτερικές συνδέσεις."
"optionForcePassengerShipSpawn","Εξαναγκασμός επιβατικών πλοίων να εμφανιστούν σε εξωτερικές συνδέσεις."
"optionForceCargoPlaneSpawn","Εξαναγκασμός φορτηγών αεροπλάνων να εμφανιστούν σε εξωτερικές συνδέσεις."
"optionForcePassengerPlaneSpawn","Εξαναγκασμός επιβατικών αεροπλάνων να εμφανιστούν σε εξωτερικές συνδέσεις."
"optionForceAirportGateToSpawn","Εξαναγκασμός επιβατικών αεροπλάνων να εμφανιστούν σε πύλες αεροδρομίου DLC."
"optionFixCargoTrucksDisappearingOutsideConnections","Διόρθωση φορτηγών φορτίου που αναπαράγονται σε εξωτερικές συνδέσεις και στη συνέχεια εξαφανίζονται."
"optionResetStopMaxWaitTimeWhenNoPasengers","Επαναφορά του μέγιστου χρόνου αναμονής διακοπής όταν δεν περιμένουν επιβάτες στη στάση."
"optionFixBankVansStuckCargoStations","Διόρθωση τραπεζικών φορτηγών που κολλάνε σε σταθμούς φορτίου."
"optionFixPostVansStuckCargoStations","Διόρθωση ταχυδρομικών φορτηγών που κολλάνε σε σταθμούς φορτίου."
"optionFixTransportStationNullReferenceException","Διόρθωση μηδενικής εξαίρεσης του σταθμού μεταφοράς."
"optionFixPostTruckCollectingMail","Διορθώστε ταχυδρομικών φορτηγών συλλογής αλληλογραφίας μετά την επίσκεψη σε ένα σημείο εξυπηρέτησης."
"optionFixFishWarehouses","Διόρθωσε τις αποθήκες ψαριών που αναπαράγουν αλιευτικά σκάφη."
"optionFixCargoWarehouseAccessSegment","Διόρθωση προβλημάτων αποταμίευσης εμπορευμάτων (εσφαλμένο τμήμα πρόσβασης)."
"optionForceCargoTrainDespawnOutsideConnections","Εξαναγκασμός φορτηγών πλοίων να εμφανιστούν σε εξωτερικές συνδέσεις."
"optionForceCargoShipDespawnOutsideConnections","Εξαναγκασμός φορτηγών πλοίων να εμφανιστούν σε εξωτερικές συνδέσεις."
"optionForceCargoPlaneDespawnOutsideConnections","Εξαναγκασμός φορτηγών αεροπλάνων να εμφανιστούν σε εξωτερικές συνδέσεις."
"optionRemoveEmptyWarehouseLimit","Αφαίρεση κενής λειτουργίας περιορισμού χωρητικότητας αποθήκης (Απαιτεί επανεκκίνηση)."
"optionFixCargoWarehouseExcludeFlag","Διόρθωση ελλιπούς προσφοράς αποθήκης φορτίου αποκλείωντας τη σημαία (Απαιτεί επανεκκίνηση)."
"optionFixCargoWarehouseOfferRatio","Διόρθωση προσφοράς αποθήκης φορτίου για ακόμη περισσότερη χρήση."
"optionLogCitizenPathFailures","Καταγραφή αποτυχιών διαδρομής πολιτών"
"txtLogCitizenPathFailureWarning","Προειδοποίηση: Αυτή η επιλογή συνήθως παράγει μεγάλο αριθμό αποτυχιών διαδρομής και προορίζεται μόνο για βοήθεια κατά την αποσφαλμάτωση προβλημάτων διαδρομής κτιρίων."
"GROUP_UNLIMITED","Απεριόριστες Προσφορές"
"txtApplyUnlimited","Σε μια πρόσφατη ενημέρωση Cities Sylines η Colossal Order εισήγαγε μια απεριόριστη σημαία για προσφορές, συνήθως για εξωτερικές συνδέσεις. Αυτή η σημαία επιτρέπει στην προσφορά να ταιριάζει με οποιοδήποτε ποσό, ενεργοποιήστε αυτή την επιλογή για να εφαρμόσετε και αυτή τη σημαία με αυτόν τον Διαχειριστή Μεταφορών."
"txtApplyUnlimitedWarning","Προειδοποίηση: Αυτή η επιλογή μπορεί να προκαλέσει μεγάλη επισκεψιμότητα όταν πείτε ότι μια νέα αποθήκη αντιστοιχεί με μια εξωτερική σύνδεση."
"optionApplyUnlimited","Εφαρμογή απεριόριστης προσφοράς"
"txtAdditionalDistricts","Πρόσθετες Περιφέρειες"
"GROUP_INTERCITY_STOPS","Υπεραστικές Στάσεις"
"txtIntercityStopSpawnAtCount","Εξαναγκασμός δημιουργίας οχήματος όταν ο αριθμός των επιβατών αναμονής φθάσει στην τιμή αυτή.\r\n0 = OFF"
"sliderForceTrainSpawnAtCount","Αριθμός Επιβατών Αναμονής Τραίνου"
"sliderForceShipSpawnAtCount","Αριθμός Επιβατών Αναμονής Πλοίου"
"sliderForcePlaneSpawnAtCount","Αριθμός Επιβατών Αναμονής Αεροπλάνου"
"sliderForceBusSpawnAtCount","Bus Waiting Passenger Count"
"optionFixFindHospital","Patch ResidentAI.FindHospital (Requires restart)."
"txtFindHospital","There is a bad vanilla bug in ResidentAI.FindHospital that breaks sick, eldercare and childcare services."
"GROUP_OVEREDUCATED_WORKERS","Overeducated Workers"
"txtEmployOvereducatedWorkers","When this option is enabled, workers will occasionally apply for lower level jobs."
"optionEmployOverEducatedWorkers","Employ Overeducated Workers"
"GROUP_SICK_GENERATE","Sick Citizen Generatation"
"txtRandomSick","To increase hospital usage you can randomly make a citizen sick."
"txtRandomSickRate","Random Sick Rate"
"txtRandomSickRateScale","0 = OFF, 100 = Very High, 10000 = Very Low"
"sliderMainBuildingMaxMail","Main Building Max Mail"
"txtMainBuildingMaxMail","Main buildings collect all the mail for their areas. They have been created with a very low buffer limit of 2000, which results in constant demand for post vans to deliver mail. This option allows increasing their mail buffers so they will demand post vans less often."
"optionMainBuildingPostTruck","Use Post Trucks for Main Area Buildings"
"txtMainBuildingPostTruck","Post Trucks are used to collect mail from service points as they are less used and have larger mail capacity. This option will make them collect mail for main area buildings as well."
"GROUP_FIRETRUCK","Fire Truck"
"txtFiretruckExtinguishTrees","This option will make fire trucks extinguish nearby trees when putting out house fires."
"optionFiretruckExtinguishTrees","Fire Trucks Extinguish Trees"
"txtGlobalDistanceRestriction","Global Distance Restriction (km)"
"txtStatusHideVehicleReason","On the status tab of the building panel, hide the vehicles transfer reason when in a group. This option makes it easier to see what is happening on short lists but can be confusing on larger lists."
"optionStatusHideVehicleReason","Status Tab: Hide Vehicle Transfer Reason In Group"
"buttonResetPanelPosition","Reset Panel Position"
"columnPathFailureCount","Failure Count"
"columnId","Building ID"
"columnRestriction","Restrictions"
"issueGarbage","Garbage"
"issueIncoming","Incoming"
"issueOutgoing","Outgoing"
"issueNoServices","No Services"
"issueNoWorkers","No Workers"
"titleSettingsPanel","Building Settings"
"GROUP_SETTINGS_PANEL","Settings Panel"
"keyOpenSettingsPanel","Open Settings Panel"
"columnLocation","Location"
"pathingLocal","Local"
"tabPanels","Panels"
